1,1,Exposition,First Subject Group,X,X,
2,1,,,,,
3,-0.5,,,,X,
4,1,,,X,X,
5,1,,,,,
6,1,,,,,
7,1,,,,X,
8,1,,,,,
9,1,,,X,X,
10,1,,,,,
11,1,,,,X,
12,1,,,,,
13,1,,Transition,X,X,
14,1,,,,,
15,1,,,,X,
16,1,,,,,
17,1,,,X,X,
18,1,,,,,
19,1,,,,X,
20,1,,,,,
21,1,,,,,
22,1,,Second Subject Group,Period,Antecendent,
23,1,,,,,
24,1,,,,,
25,1,,,,,
26,1,,,,Consequent,
27,1,,,,,
28,1,,,,,
29,1,,,,,
30,1,,,X,X,
31,1,,,,,
32,1,,,,,
33,1,,,,X,
34,1,,,X,X,
35,1,,,,,
36,1,,,,X,
37,1,,,,,
38,1,,Coda,X,X,X
39,1,,,,,
40,1,,,,,X
41,1,,,,X,X
42,1,,,,,
43,1,,,,,X
44,1,,,,,Extension
45,1,,,,,
46,1,,,X,X,
47,1,,,,,
48,1,,,,X,
49,1,,,,,
50,1,,,,X,
51,1,,,,,
Repeat: 1-51,,,,,,
,,,,,,
52,1,Development,Introduction,X,X,
53,1,,,,,
54,1,,,,X,
55,1,,,,,
56,1,,,,X,
57,1,,,,,
58,1,,,,X,
59,1,,,,,
60,1,,,X,X,
61,1,,,,,
62,1,,,,X,
63,1,,,,,
64,1,,,,X,
65,1,,,,,
66,1,,,X,X,
67,1,,,,,
68,1,,,,X,
69,1,,,,,
70,1,,,,X,
71,1,,,,,
72-96=1-25,,Recapitulation,,,,
,,,,,,
97,1,,,,,Extension (added measure)
98-117=26-45,,,,,,
,,,,,,
118,1,,,X,X,
119,1,,,,,
120,1,,,,X,
121,1,,,,,
122,1,,,,X,
123,1,,,,,
124,1,,,,X,
125,1,,,,,
126,1,,,X,,
127,1,,,,,
Repeat: 52-127,,,,,,
