1,1,Exposition,First Subject,X,X,X
2,1,,,,,
3,1,,,,,X
4,1,,,,,
5,1,,,,,X
6,1,,,,,
7,1,,,,X,X
8,1,,,,,
9,1,,,,,
10,1,,,,,X
11,1,,,,,
12,1,,,,,
13,1,,,X,X,X
14,1,,,,,
15,1,,,,,X
16,1,,,,,
17,1,,,,X,X
18,1,,,,,
19,1,,,,,X
20,1,,,,,
21,1,,,,,X
22,1,,,,,
23,1,,,,X,X
24,1,,,,,
25,1,,,,,X
26,1,,,,,
27,1,,Second Subject,Period,Antecendent,X
28,1,,,,,
29,1,,,,,X
30,1,,,,,
31,1,,,,Consequent,X
32,1,,,,,
33,1,,,,,X
34,1,,,,,
35,1,,,X,X,X
36,1,,,,,
37,1,,,,,X
38,1,,,,,
39,1,,,,X,X
40,1,,,,,
41,1,,,,,X
42,1,,,,,
43,1,,,,X,X
44,1,,,,,
45,1,,,,,X
46,1,,,,,
47,1,,,,,
48,1,,,X,X,X
49,1,,,,,
50,1,,,,X,X
51,1,,,,,
52,1,,,,,X
53,1,,,,,
54,1,,,,X,X
55,1,,,,,
56,1,,,,,
Repeat: 1-56,,,,,,
,,,,,,
57,1,Development,Sentence,X,X,X
58,1,,,,,
59,1,,,,,X
60,1,,,,,
61,1,,,,X,X
62,1,,,,,
63,1,,,,,X
64,1,,,,,
65,1,,,,,X
66,1,,,,,
67,1,,,X,X,X
68,1,,,,,
69,1,,,,,X
70,1,,,,,
71,1,,,,X,X
72,1,,,,,
73,1,,,,,X
74,1,,,,,
75,1,,,X,X,X
76,1,,,,,
77,1,,,,,
78,1,,,,,X
79,1,,,,,
80,1,,,,,X
81,1,,,,,
82,1,,,,,
83-98=1-16,,Recapitulation,,,,
,,,,,,
99,1,,,,X,X
100,1,,,,,
101,1,,,,,X
102,1,,,,,
103,1,,,,,X
104,1,,,,,
105,1,,,,X,X
106,1,,,,,
107,1,,,,,X
108,1,,,,,
109,1,,Second Subject,Period,Antecendent,X
110,1,,,,,
111,1,,,,,X
112,1,,,,,
113,1,,,,Consequent,X
114,1,,,,,
115,1,,,,,X
116,1,,,,,
117,1,,,X,X,X
118,1,,,,,
119,1,,,,,X
120,1,,,,,
121,1,,,,,X
122,1,,,,,
123,1,,,,X,X
124,1,,,,,
125,1,,,,,X
126,1,,,,,
127,1,,,,X,X
128,1,,,,,
129,1,,,,,X
130,1,,,,,
131,1,,,X,X,X
132,1,,,,,
133,1,,,,,X
134,1,,,,,
135,1,,,,,
136,1,,,,X,X
137,1,,,,,
138,1,,,,,X
139,1,,,,,
140,1,,,,,X
141,1,,,,,
142,1,Coda,X,,,
143,1,,,,,
144,1,,X,,,
Repeat: 39-144,,,,,,
