1,1,Theme,A,Period,Antecedent
2,1,,,,
3,1,,,,
4,1,,,,
5,1,,,,Consequent
6,1,,,,
7,1,,,,
8,1,,,,
Repeat: 1-8,,,,,
9,1,,B,,
10,1,,,,
11,1,,,,
12,1,,,,
13,1,,A,,
14,1,,,,
15,1,,,,
16,1,,,,
17,1,,,,
18,1,,,,
Repeat: 9-18,,,,,
,,,,,
19-36=1-18,,Variation 1,,,
37-54=1-18,,Variation 2,,,
55-72=1-18,,Variation 3,,,
73-90=1-18,,Variation 4,,,
91-108=1-18,,Variation 5,,,
109-144=1-18,,Variation 6,,,
