1,1,Exposition,First Subject,X,X
2,1,,,,
3,1,,,,X
4,1,,,,
5,1,,,X,X
6,1,,,,
7,1,,,,X
8,1,,,,
9,1,,,X,X
10,1,,,,
11,1,,,,X
12,1,,,,
13,1,,,Period,Antecedent
14,1,,,,
15,1,,,,
16,1,,,,
17,1,,,,Consequent
18,1,,,,
19,1,,,,
20,1,,,,
21,1,,,,Cadential expansion
22,1,,,,
23,1,,,X,X
24,1,,,,
25,1,,,,X
26,1,,,,
27,1,,,X,X
28,1,,,,
29,1,,,,X
30,1,,,,
31,1,,,X,X
32,1,,,,
33,1,,,,X
34,1,,,,
35,1,,,,X
36,1,,,,
37,1,,,X,
38,1,,,,
39,1,,,,
40,1,,,,
41,1,,Second Subject,X,X
42,1,,,,
43,1,,,,
44,1,,,,
45,1,,,,X
46,1,,,,
47,1,,,,
48,1,,,,
49,1,,,X,X
50,1,,,,
51,1,,,,
52,1,,,,
53,1,,,,X
54,1,,,,
55,1,,,,
56,1,,,X,X
57,1,,,,
58,1,,,,
59,1,,,,
60,1,,,,X
61,1,,,,
62,1,,,,
63,1,,,,
64,1,,,,
65,1,,,,
66,1,,,,
67,1,,,,X
68,1,,,,
69,1,,,,
70,1,,,,
71,1,,,X,X
72,1,,,,
73,1,,,,
74,1,,,,
75,1,,,,
76,1,,,,
77,1,,,,X
78,1,,,,
79,1,,,,
80,1,,,,
81,1,,,,
82,1,,,X,X
83,1,,,,
84,1,,,,X
85,1,,,,
86,1,,Codetta,X,X
87,1,,,,
88,1,,,,X
89,1,,,,
90,1,,,X,X
91,1,,,,
92,1,,,,X
93,1,,,,
Repeat: 1-93,,,,,
,,,,,
94,1,Development,X,X,X
95,1,,,,
96,1,,,,X
97,1,,,,
98,1,,,X,X
99,1,,,,
100,1,,,,X
101,1,,,,
102,1,,X,X,X
103,1,,,,
104,1,,,,X
105,1,,,,
106,1,,,X,X
107,1,,,,
108,1,,,,
109,1,,X,X,
110,1,,,,
111,1,,,,
112,1,,,,
113,1,,,X,
114,1,,,,
115,1,,,,
116,1,,,,
117,1,,,,
118,1,,,,
119,1,,,,
120,1,,,,
121,1,,,,
122,1,,,,
123,1,,X,X,
124,1,,,,
125,1,,,X,
126,1,,,,
127,1,,,X,
128,1,,,,
129,1,,,X,
130,1,,,,
131,1,,,X,
132,1,,,,
133-162=1-30,,Recapitulation,,,
,,,,,
163,1,,,X,X
164,1,,,,
165,1,,,,X
166,1,,,,
167,1,,,X,X
168,1,,,,
169,1,,,,X
170,1,,,,
171,1,,,,X
172,1,,,,
173,1,,,X,X
174,1,,,,
175,1,,,,X
176,1,,,,
177-191=41-55,,,,,
,,,,,
192,1,,,X,X
193,1,,,,
194,1,,,,
195,1,,,,
196,1,,,,X
197,1,,,,
198,1,,,,
199,1,,,,
200,1,,,,
201,1,,,,
202,1,,,,
203,1,,,,X
204,1,,,,
205,1,,,,
206,1,,,,
207,1,,,X,X
208,1,,,,
209,1,,,,
210,1,,,,
211,1,,,,
212,1,,,,
213,1,,,,X
214,1,,,,
215,1,,,,
216,1,,,,
217,1,,,,
218,1,,,X,X
219,1,,,,
220,1,,,,X
221,1,,,,
222,1,,Coda,X,X
223,1,,,,
224,1,,,,
225,1,,,,
226,1,,,,X
227,1,,,,
228,1,,,,
229,1,,,,
Repeat: 94-229,,,,,
