1,1,Exposition,First Subject,Sentence and phares elision,Presentation,X
2,1,,,,,
3,1,,,,,X
4,1,,,,,
5,1,,,,Continuation,X
6,1,,,,,
7,1,,,,,X
8,1,,,,,
9,1,,,Sentence,Presentation,X
10,1,,,,,
11,1,,,,,X
12,1,,,,,
13,1,,,,Continuation,X
14,1,,,,,
15,1,,,,,
16,1,,Transition,X,,
17,1,,,,,
18,1,,,X,,
19,1,,,,,
20,1,,,X,,
21,1,,,,,
22,1,,,,,
23,1,,Second Subject,X,X,
24,1,,,,,
25,1,,,,X,
26,1,,,,,
27,1,,,X,X,
28,1,,,,,
29,1,,,,X,
30,1,,,,,
31,1,,,,X,
32,1,,,,,
33,1,,,,X,
34,1,,,,,
35,1,,,Sentence,Presentation,
36,1,,,,,
37,1,,,,Continuation,
38,1,,,,,
39,1,,,,Cadence,
40,1,,,Sentence,Presentation,
41,1,,,,,
42,1,,,,Continuation,
43,1,,,,,
44,1,,,,Cadence,
45,1,,Codetta,X,X,
46,1,,,,,
47,1,,,,X,
48,1,,,,,
49,1,,,X,X,
Repeat: 1-49,,,,,,
,,,,,,
50,1,Development,Sentence,Presentation,,
51,1,,,,,
52,1,,,,,
53,1,,,,,
54,1,,,Continuation,,
55,1,,,,,
56,1,,,,,
57,1,,,,,
58,1,,X,X,,
59,1,,,,,
60,1,,,,,
61,1,,,,,
62,1,,,X,,
63,1,,,,,
64,1,,,,,
65,1,,,,,
66,1,,,X,,
67,1,,,,,
68,1,,,,,
69,1,,,,,
70,1,,X,X,,
71,1,,,,,
72,1,,,,,
73,1,,,,,
74,1,,,X,,
75,1,,,,,
76,1,,,,,
77,1,,,,,
78,1,,,,,
79,1,,,X,,
80-87=1-8,,Recapitulation,,,,
,,,,,,
88,1,,,Sentence,Presentation,X
89,1,,,,,
90,1,,,,,X
91,1,,,,,
92,1,,,,Continuation,X
93,1,,,,,
94,1,,,,,Cadence
95,1,,,,,
96,1,,,,,
97,1,,,Transition,X,
98,1,,,,,
99,1,,,,X,
100,1,,,,,
101,1,,,,X,
102,1,,,,,
103,1,,,,,
104,1,,Second Subject,X,X,
105,1,,,,,
106,1,,,,X,
107,1,,,,,
108,1,,,X,X,
109,1,,,,,
110,1,,,,X,
111,1,,,,,
112,1,,,,X,
113,1,,,,,
114,1,,,,X,
115,1,,,,,
116,1,,,Sentence,Presentation,
117,1,,,,,
118,1,,,,Continuation,
119,1,,,,,
120,1,,,Sentence,Presentation,
121,1,,,,,
122,1,,,,Continuation,
123,1,,,,,
124,1,,,,Cadence,
125,1,,,,,
126,1,,,,Extention!,
127,1,,,,,
128,1,,,,,
129,1,,Codetta,X,X,a
130,1,,,,,
131,1,,,,X,
132,1,,,,,
133,1,,,X,X,
Repeat: 50-133,,,,,,
