1,1,Exposition,Subject 1,Theme A,Compound Sentence,Presentation,Basic Idea,X
2,1,,,,,,,
3,1,,,,,,Basic Idea,X
4,1,,,,,,,
5,1,,,,,Continuation,Fragmentation,X
6,1,,,,,,,
7,1,,,,,,Cadence,X
8,1,,,,,,,
9,1,,,,,Presentation,Basic Idea,X
10,1,,,,,,,
11,1,,,,,,Basic Idea,X
12,1,,,,,,,
13,1,,,,,Continuation,Fragmentation,X
14,1,,,,,,,
15,1,,,,,,Cadence,X
16,1,,,,,,,
17,1,,Transition,Theme B,Sentence,Presentation,Basic Idea,X
18,1,,,,,,,
19,1,,,,,,Basic Idea,X
20,1,,,,,,,
21,1,,,,,Continuation,Fragmentation,X
22,2.25,,,,,,,
23,1,,,,,,,
24,1,,Subject 2,Theme C,Sentence,Presentation,Basic Idea,X
25,1,,,,,,,
26,1,,,,,,Basic Idea,X
27,1,,,,,,,
28,1,,,,,Continuation,Fragmentation,X
29,1,,,,,,,
30,1,,,,,,,X
31,1,,,,Sentence,Presentation,Basic Idea,X
32,1,,,,,,,
33,1,,,,,,,X
34,1,,,,,,,
35,1,,,,,,,
36,1.3,,,,,Continuation,Fragmentation,X
37,1,,,,,,,
38,1,,,,,,,
39,1.67,,,,,,,X
40,1,,,,,,,
41,1,,,,,,Cadence,X
42,1,,,,,,,
43,1,,,,,,,X
44,1,,,,,,,
45,1,,,,,,,
46,1,Recapitulation,Subject 1,Theme A,Compound Sentence,Presentation,Basic Idea,X
47,1,,,,,,,
48,1,,,,,,Basic Idea,X
49,1,,,,,,,
50,1,,,,,Continuation,Fragmentation,X
51,1,,,,,,,
52,1,,,,,,Cadence,X
53,1,,,,,,,
54,1,,,,,Presentation,Basic Idea,X
55,1,,,,,,,
56,1,,,,,,Basic Idea,X
57,1,,,,,,,
58,1,,,,,Continuation,Fragmentation,X
59,1,,,,,,,
60,1,,,,,,Cadence,X
61,1,,,,,,,
62,1,,Transition,Theme B,Sentence,Presentation,Basic Idea,X
63,1,,,,,,,
64,1,,,,,,,X
65,1,,,,,,,
66,1,,,,,Continuation,Fragmentation,X
67,1,,,,,,,
68,1,,,,,,,X
69,1,,,,,,,
70,1,,,,,,,
71,1,,Second Subject,Theme C,Sentence,Presentation,Basic Idea,X
72,1,,,,,,,
73,1,,,,,,Basic Idea,X
74,1,,,,,,,
75,1,,,,,Continuation,Fragmentation,X
76,1,,,,,,,
77,1,,,,,,,X
78,1,,,,Sentence,Presentation,Basic Idea,X
79,1,,,,,,,
80,1,,,,,,,X
81,1,,,,,,,
82,1,,,,,,,
83,1.3,,,,,Continuation,Fragmentation/Variation,X
84,1,,,,,,,
85,1,,,,,,,
86,1.67,,,,,,Fragmentation,X
87,1,,,,,,,
88,1,,,,,,Cadence,X
89,1,,,,,,,
90,1,,,,,,,X
91,1,Coda,,Theme A,Sentence,Presentation,Basic Idea,X
92,1,,,,,,,
93,1,,,,,,Basic Idea,X
94,1,,,,,,,
95,1,,,,,Continuation,Fragmentation,X
96,1,,,,,,,
97,1,,,,,,,X
98,1,,,,,,,
99,1,,,,,,Cadence,X
100,1,,,,,,,
101,1,,,,,,,
102,1,,,,Sentence,Presentation,Basic Idea,X
103,1,,,,,,,
104,1,,,,,,Basic Idea,X
105,1,,,,,,,
106,1,,,,,Continuation,Fragmentation,X
107,1,,,,,,,
108,1,,,,,,,X
109,1,,,,,,,
110,1,,,,,,Cadence,X
111,1,,,,,,,
112,1,,,,,,,
