1,1,A,X,
9,1,,X,X
19,1,,,X
23,1,,,X
31-52=1-22,,,,
53,1,,X,
63,1,B,X,
71,1,,X,X
82,1,,,X
84,1,,,X
86,1,,X,
98,1,,,X
114,1,A,,
,,,,
176,1,C,,
,,,,
184,1,,X,
192,1,,X,X
191,1,,,X
199,1,,X,
207,1,,X,X
217,1,,,X
219,1,,,X
221,1,,X,
239,1,,X,
251,1,,X,
287,1,,X,
313-344=31-61,,A,,
,,,,
345,1,,,X
378,1,Coda,First Episode,
,,,,
403,1,Prestissimo,X,
411,1,,X,
428,1,,X,
431,1,,X,
441,1,,X,
465,1,,X,
485,1,,X,
515,1,,X,
529,1,,X,
543,,,,
