1,-0.75,Exposition,First subject group,Theme A,Sentence,Presentation,Basic idea
2,-0.75,,,,,,
3,-0.75,,,,,,Basic idea
4,-0.75,,,,,,
5,-0.75,,,,,Continuation,Fragmentation
6,1,,,,,,Cadence
7,1,,,,,,
8,1,,,,,,
9,1,,Transition,Theme B,X,,
10,1,,,,,,
11,1,,,,,,
12,1,,,,,,
13,1,,,,,,
14,1,,,,,,
15,1,,,,X,,
16,1,,,,,,
17,1,,,,,,
18,1,,,,,,
19,1,,,,X,,
20,1,,,,,,
21,1,,,,,,
22,1,,,,,,
23,1,,,,,,
24,1,,,,,,
25,1,,,,,,
26,1,,Second subject group,Theme B,Period,Antecedent,
27,1,,,,,,
28,1,,,,,,
29,1,,,,,,
30,1,,,,,Consequent,
31,1,,,,,,
32,1,,,,,,
33,1,,,,X,X,
34,1,,,,,,
35,1,,,,,,
36,1,,,,,,
37,1,,,,,X,
38,1,,,,,,
39,1,,,,,,
40,1,,,,,,
41,1,,,,,Cadence,X
42,1,,,,,,
43,1,,,,,,
44,1,,,,,,
45,1,,,,,,X
46,1,,,,,,
47,1,,Coda,Theme C,X,,
48,1,,,,,,
49,1,,,,,,
50,1,,,,,,
51,1,,,,,,
52,1,,,,,,
53,1,,,,,,
54,1,,,,,,
55,1,,,,X,,
56,1,,,,,,
57,1,,,,,,
58,1,,,,X,,
59,1,,,,,,
60,1,,,,,,
61,1,,,,,,
62,1,,,,,,
63,1,,,,,,
Repeat: 1-63,,,,,,,
64,1,Development,First Body,Theme A,Sentence?,Presentation,
65,1,,,,,,
66,1,,,,,,X
67,1,,,,,,
68,1,,,,,Fragmentation,
69,1,,,,,,
70,1,,,,,,
71,1,,,,,,
72,1,,,,,,
73,1,,,,,,
74,1,,,Theme B,Period,Antecedent,
75,1,,,,,,
76,1,,,,,,
77,1,,,,,,
78,1,,,,,Consequent,
79,1,,,,,,
80,1,,,,,,
81,1,,,Theme A,X,,
82,1,,,,,,
83,1,,,,,,
84,1,,,,,,
85,1,,,,X,,
86,1,,,,,,
87,1,,,,,,
88,1,,,,,,
89,1,,,,X,,
90,1,,,,,,
91,1,,,,,,
92,1,,,,,,
93,1,,,,X,,
94,1,,,,,,
95,1,,,,,,
96,1,,,,,,
97,1,,,,,,
98,1,,,,,,
99,1,,Second Body,Theme A,Sentence,Presentation,
100,1,,,,,,
101,1,,,,,,X
102,1,,,,,,
103,1,,,,,,
104,1,,,,,Fragmentation,
105,1,,,,,,
106,1,,,,,,
107,1,,Dominant prolongation,X,X,,
108,1,,,,,,
109,1,,,,X,,
110,1,,,,,,
111,1,,,,X,,
112,1,,,,,,
113,1,,,,X,,
114,1,,,,X,,
115,1,,,Theme A Fragmentation,,,
116,1,,,,,,
117,1,,,,,,
118,1,,,,,,
119,1,,,,,,
120,1,,,,,,
121,1,,,,,,
122,1,,,,,,
123,1,,,,,,
124,1,,,,,,
125-132=1-8,,Recapitulation,,,,,
,,,,,,,
133,1,,Transition,Theme B,X,,
134,1,,,,,,
135,1,,,,,,
136,1,,,,,,
137,1,,,,,,
138,1,,,,,,
139,1,,,,X,,
140,1,,,,,,
141,1,,,,,,
142,1,,,,,,
143,1,,,,X,,
144,1,,,,,,
145,1,,,,,,
146,1,,,,,,
147,1,,,,,,
148,1,,,,,,
149,1,,,,,,
150,1,,,,,,
151,1,,,,,,
152,1,,,,,,
153,1,,Second subject group,Theme B,Period,Antecedent,
154,1,,,,,,
155,1,,,,,,
156,1,,,,,,
157,1,,,,,Consequent,
158,1,,,,,,
159,1,,,,,,
160,1,,,,X,X,
161,1,,,,,,
162,1,,,,,,
163,1,,,,,,
164,1,,,,,X,
165,1,,,,,,
166,1,,,,,,
167,1,,,,,,
168,1,,,,X,,
169,1,,,,,,
170,1,,,,,X,
171,1,,,,,,
172,1,,,,,,
173,1,,,,,,
174,1,,,Theme C,X,,
175,1,,,,,,
176,1,,,,,,
177,1,,,,,,
178,1,,,,,,
179,1,,,,X,,
180,1,,,,,,
181,1,,,,,,
182,1,,,,,,
183,1,,,,,,
184,1,,,,,,
185,1,,,,,,
186,1,,,,,,
187,1,Coda,Theme A,X,,,
188,1,,,,,,
189,1,,,,,,
190,1,,,,,,
191,1,,,X,,,
192,1,,,,,,
193,1,,,,,,
194,1,,,,,,
195,1,,,,,,
196,1,,,,,,
197,1,,,X,X,X,
198,1,,,,,X,
199,1,,,,X,X,
200,1,,,,,,
201,1,,,,,,
