1,-0.5,Exposition,First Subject Group,Theme A,Period,Antecedent,
2,,,,,,,
3,,,,,,,
4,,,,,,,
5,-0.5,,,,,Consequent,
6,,,,,,,
7,,,,,,,
8,,,,,,,
9,,,,,,,
10,1,,,,Period,Antecedent,
11,,,,,,,
12,,,,,,,
13,,,,,,,
14,,,,,,,
15,,,,,,,
16,2,,,,,Consequent,
17,,,,,,,
18,,,,,,,
19,,,,,,,
20,,,,,,,
21,,,,,,,
22,,,,,,,
23,-0.5,,,Theme B,Period,Antecedent,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,-0.5,,,,,Consequent,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,-0.5,,,,Period,Antecedent,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,1,,,,,Consequent,
36,,,,,,,
37,,,,,,,
38,1,,,,Sentence,Presentation,Basic Idea
39,1,,,,,,
40,1,,,,,,Basic Idea
41,1,,,,,,
42,1,,,,,,
43,1,,,,,Continuation,Fragmentation
44,1,,,,,,Fragmentation
45,1,,,,,,Cadence
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,2,,Second Subject Group,Theme C,Period,Antecedent,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,2,,,,,Consequent,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,-0.5,,,Theme D,X,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,-0.5,,,,X,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,-0.5,,,,X,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,-0.5,,,,X,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,-0.5,,,,X,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,1,,,X,X,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,1,,,,X,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
101,1,,,,X,,
102,,,,,,,
103,,,,,,,
104,,,,,,,
105,2,,,X,X,,
106,,,,,,,
107,,,,,,,
108,,,,,,,
109,2,,,,X,,
110,,,,,,,
111,,,,,,,
112,,,,,,,
113,,,,,,,
114,-0.5,,,,Period (compound),Period,Antecedent
115,-0.5,,,,,,Consequent
116,1,,,,,,
