1,1,Introduction,Dominant preparation,X,
5,1,,,X,
11,1,Exposition,First Subject Group,Theme a,X
17,1,,,,X
23,1,,,,X
29,1,,Transition,Theme b,X
37,1,,,,X
45,1,,,,X
53,1,,Second Subject Group,Theme c,
61,1,,,X,
69,1,,,X,
77,1,,,X,
Repeat: 11-81,,,,,
82,1,Development,X,,
94,1,,Theme c,X,
100,1,,,X,
104,1,,X,,
,,,,,
110,,Recapitulation,,,
122-129=29-36,,,,,
130-176=37-81,,,,,
177,1,Coda,Theme a,X,
182,1,,,X,
185,1,,,X,
191,1,,,X,
196,,,,,
