1,-1,Scherzo,A,X
2,-1,,,
3,-1,,,
4,-1,,,
5,-1,,,
6,-1,,,
7,-1,,,
8,-1,,A,X
9,-1,,,
10,-1,,,
11,-1,,,
12,-1,,,
13,-1,,,
14,-1,,,
15,-1,,B,X
16,-1,,,
17,-1,,,
18,-1,,,
19,-1,,,
20,-1,,,
21,-1,,,
22,-1,,,
23,-1,,,
24,-1,,,X
25,-1,,,
26,-1,,,
27,-1,,,
28,-1,,,
29,-1,,,
30,-1,,,
31,-1,,B,X
32,-1,,,
33,-1,,,
34,-1,,,
35,-1,,,
36,-1,,,
37,-1,,,
38,-1,,,
39,-1,,,
40,-1,,,
41,-1,,,
42,-1,,,
43,-1,,,
44,-1,,,
45,-1,,,
46,-1,,,
47,-1,Trio,A,X
48,-1,,,
49,-1,,,
50,-1,,,
51,-1,,,
52,-1,,,
53,-1,,,
54,-1,,,
55-62=47-54,,,,
,,,,
63,-1,,B,
64,-1,,,
65,-1,,,
66,-1,,,
67,-1,,,
68,-1,,,
69,-1,,,
70,-1,,,
71,-1,,,
72-80=63-71,,,,
,,,,
81,1,Presto,Theme ??,X
82,1,,,
83,1,,,
84,1,,,
85,1,,,
86,1,,,
87,1,,,
88,1,,,
89,1,,X,
90,1,,,
91,1,,,
92,1,,,
93,1,,,
94,1,,,
95,1,,,
96,1,,,
97,1,,X,
98,1,,,
99,1,,,
100,1,,,
101,1,,,
102,1,,,
103,1,,,
104,1,,,
105,1,,,
106,1,,,
107,1,,,
108,1,,,
109,1,,,
110,1,,,
111,1,,,
112,1,,,
113,1,,Tempo 1,
114,1,,,
,,,,
115-160=1-46,,,,
,,,,
160,1,Coda,X,
161,1,,,
162,1,,,
163,1,,,
164,1,,,
165,1,,,
166,1,,,
167,1,,,
168,1,,Presto,
169,1,,,
170,1,,,
171,1,,,
172,1,,Tempo 1,
173,1,,,
174,1,,,
175,,,,
