1,1,Exposition,First Subject Group,Theme a,X,,,
2,1,,,,,,,
3,1,,,,X,,,
4,1,,,,,,,
5,1,,,Theme b,Sentence,Presentation,Basic Idea,
6,1,,,,,,,
7,1,,,,,,Basic Idea,
8,1,,,,,,,
9,1,,,,,Continuation,Fragmentation ,
10,1,,,,,,,
11,1,,,,,,,
12,1,,,,,,,
13,1,,,,,,Cadence,
14,1,,,,,,,
15,1,,,,,,,
16,1,,,,,,,
17,1,,,Theme c,X,,,
18,1,,,,,,,
19,1,,,,,,,
20,1,,,,,,,
21,1,,,,X,,,
22,1,,,,,,,
23,1,,,,,,,
24,1,,,,,,,
25,1,,Transition,X,X,X,,
26,1,,,,,,,
27,1,,,,,X,,
28,1,,,,,,,
29,1,,,,X,X,,
30,1,,,,,,,
31,1,,,,,X,,
32,1,,,,,,,
33,1,,,,X,X,,
34,1,,,,,,,
35,1,,,,,Dominant prolongation,,
36,1,,,,,,,
37,1,,,,,,,
38,1,,,,,,,
39,1,,,,,,,
40,1,,,,,,,
41,1,,Second Subject Group,Theme d,Sentence,Presentation,Basic Idea,
42,1,,,,,,,
43,1,,,,,,Basic Idea,
44,1,,,,,,,
45,1,,,,,Continuation,Fragmentation ,
46,1,,,,,,,
47,1,,,,,,,
48,1,,,,,,Cadence,
49,1,,,,,Cadential extension,,
50,1,,,,,,,
51,1,,,,Sentence,Presentation,Basic Idea,
52,1,,,,,,,
53,1,,,,,,Basic Idea,
54,1,,,,,,,
55,1,,,,,Continuation,Fragmentation ,
56,1,,,,,,,
57,1,,,,,,,
58,1,,,,,,,
59,1,,,Theme e,Sentence,Presentation,Basic Idea,
60,1,,,,,,,
61,1,,,,,,Basic Idea,
62,1,,,,,,,
63,1,,,,,Continuation,Fragmentation ,
64,1,,,,,,,
65,1,,,,,,,
66,1,,,,,,,
67,1,,,,Sentence,Presentation,Basic Idea,
68,1,,,,,,,
69,1,,,,,,Basic Idea,
70,1,,,,,,,
71,1,,,,,Continuation,Fragmentation ,X
72,1,,,,,,,
73,1,,,,,,,X
74,1,,,,,,,
75,1,,,,,,,
76,1,,,,,,,X
77,1,,,,,,,
78,1,,,,,,,
79,1,,,,,,,X
80,1,,,,,,,
81,1,,,,X,X,,
82,1,,,,,,,
83,1,,,,,,,
84,1,,,,,,,
85,1,,,,,X,,
86,1,,,,,,,
87,1,,,,,,,
88,1,,,,,,,
89,1,,,,,X,,
90,1,,,,,,,
91,1,,,,,,,
92,1,,,,,,,
93,1,,,Theme f,Sentence,Presentation,Basic Idea,
94,1,,,,,,Basic Idea,
95,1,,,,,,Basic Idea,
96,1,,,,,,Basic Idea,
97,1,,,,,Continuation,Fragmentation ,
98,1,,,,,,,
99,1,,,,,,Cadence,
100,1,,,,,,,
101,1,,,,Sentence,Presentation,Basic Idea,
102,1,,,,,,Basic Idea,
103,1,,,,,,Basic Idea,
104,1,,,,,,Basic Idea,
105,1,,,,,Continuation,Fragmentation ,
106,1,,,,,,,
107,1,,,,,,,
108,1,,,,,,,
109,1,,,,,,Cadence,
110,1,,,,,,,
111,1,,Codetta,Theme g,X,X,X,
112,1,,,,,,,
113,1,,,,,,X,
114,1,,,,,,,
115,1,,,,,X,X,
116,1,,,,,,,
117,1,,,,,,X,
118,1,,,,,,,
119,1,,,,X,X,X,
120,1,,,,,,,
121,1,,,,,,X,
122,1,,,,,,,
123,1,,,,,X,X,
124,1,,,,,,,
125,1,,,,,,X,
126,1,,,,,,,
127,1,,,Theme h,X,X,X,
128,1,,,,,,,
129,1,,,,,,X,
130,1,,,,,,,
131,1,,,,,,X,
132,1,,,,,,,
133,1,,,,,X,X,
134,1,,,,,,,
135,1,,,,,,X,
136,1,,,,,,,
Repeat: 1-136,,,,,,,,
137,1,Development,Introduction,Theme a,,,,
138,1,,,,,,,
139,1,,,,,,,
140,1,,,,,,,
141,1,,Body,Theme b,X,,,
142,1,,,,,,,
143,1,,,,,,,
144,1,,,,,,,
145,1,,,,X,,,
146,1,,,,,,,
147,1,,,,,,,
148,1,,,,,,,
149,1,,,,X,,,
150,1,,,,,,,
151,1,,,,,,,
152,1,,,,,,,
153,1,,,Theme h,X,X,,
154,1,,,,,,,
155,1,,,,,X,,
156,1,,,,,,,
157,1,,,,X,X,,
158,1,,,,,,,
159,1,,,,X,,,
160,1,,,,,,,
161,1,,,,X,,,
162,1,,,,,,,
163,1,,,,X,,,
164,1,,,,,,,
165,1,,,,X,X,,
166,1,,,,,,,
167,1,,,,,X,,
168,1,,,,,,,
169,1,,,Theme a,Period,Antecedent,X,
170,1,,,,,,,
171,1,,,,,,,
172,1,,,,,,,
173,1,,,,,,X,
174,1,,,,,,,
175,1,,,,,,,
176,1,,,,,,,
177,1,,,,,Consequent,X,
178,1,,,,,,,
179,1,,,,,,,
180,1,,,,,,,
181,1,,,,,,X,
182,1,,,,,,,
183,1,,,,,,,
184,1,,,,,,,
185,1,,,,,X,X,
186,1,,,,,,,
187,1,,,,,,X,
188,1,,,,,,,
189,1,Recapitulation,First Subject Group,Theme a,,,,
190,1,,,,,,,
191,1,,,,,,,
192,1,,,,,,,
193,1,,,Theme b,Sentence,Presentation,Basic Idea,
194,1,,,,,,,
195,1,,,,,,Basic Idea,
196,1,,,,,,,
197,1,,,,,Continuation,Fragmentation ,
198,1,,,,,,,
199,1,,,,,,,
200,1,,,,,,,
201,1,,,,X,,,
202,1,,,,,,,
203,1,,,,,,,
204,1,,,,X,,,
205,1,,,,,,,
206,1,,,,,,,
207,1,,,,,,,
208,1,,,,,,,
209,1,,,,X,,,
210,1,,,,,,,
211,1,,,,,,,
212,1,,,,,,,
213,1,,,,X,X,,
214,1,,,,,,,
215,1,,,,,Dominant prolongation,,
216,1,,,,,,,
217,1,,,,,,,
218,1,,,,,,,
219,1,,,,,,,
220,1,,,,,,,
221,1,,Second Subject Group,Theme d,Sentence,Presentation,Basic Idea,
222,1,,,,,,,
223,1,,,,,,Basic Idea,
224,1,,,,,,,
225,1,,,,,Continuation,Fragmentation ,
226,1,,,,,,,
227,1,,,,,,,
228,1,,,,,,Cadence,
229,1,,,,,Cadential extension,,
230,1,,,,,,,
231,1,,,,Sentence,Presentation,Basic Idea,
232,1,,,,,,,
233,1,,,,,,Basic Idea,
234,1,,,,,,,
235,1,,,,,Continuation,Fragmentation ,
236,1,,,,,,,
237,1,,,,,,,
238,1,,,,,,,
239,1,,,Theme e,Sentence,Presentation,Basic Idea,
240,1,,,,,,,
241,1,,,,,,Basic Idea,
242,1,,,,,,,
243,1,,,,,Continuation,Fragmentation ,
244,1,,,,,,,
245,1,,,,,,,
246,1,,,,,,,
247,1,,,,Sentence,Presentation,Basic Idea,
248,1,,,,,,,
249,1,,,,,,Basic Idea,
250,1,,,,,,,
251,1,,,,,Continuation,Fragmentation ,X
252,1,,,,,,,
253,1,,,,,,,X
254,1,,,,,,,
255,1,,,,,,,
256,1,,,,,,,X
257,1,,,,,,,
258,1,,,,,,,
259,1,,,,,,,X
260,1,,,,,,,
261,1,,,,X,X,,
262,1,,,,,,,
263,1,,,,,,,
264,1,,,,,,,
265,1,,,,,X,,
266,1,,,,,,,
267,1,,,,,,,
268,1,,,,,,,
269,1,,,,,X,,
270,1,,,,,,,
271,1,,,,,,,
272,1,,,,,,,
273,1,,,Theme f,Sentence,Presentation,Basic Idea,
274,1,,,,,,Basic Idea,
275,1,,,,,,Basic Idea,
276,1,,,,,,Basic Idea,
277,1,,,,,Continuation,Fragmentation ,
278,1,,,,,,,
279,1,,,,,,Cadence,
280,1,,,,,,,
281,1,,,,Sentence,Presentation,Basic Idea,
282,1,,,,,,Basic Idea,
283,1,,,,,,Basic Idea,
284,1,,,,,,Basic Idea,
285,1,,,,,Continuation,Fragmentation ,
286,1,,,,,,,
287,1,,,,,,,
288,1,,,,,,,
289,1,,,,,,Cadence,
290,1,,,,,,,
291,1,,Codetta,Theme g,X,X,X,
292,1,,,,,,,
293,1,,,,,,X,
294,1,,,,,,,
295,1,,,,,X,X,
296,1,,,,,,,
297,1,,,,,,X,
298,1,,,,,,,
299,1,,,,X,X,X,
300,1,,,,,,,
201,1,,,,,,X,
302,1,,,,,,,
303,1,,,,,X,X,
304,1,,,,,,,
305,1,,,,,,X,
306,1,,,,,,,
307,1,,,Theme h,X,X,X,
308,1,,,,,,,
309,1,,,,,,X,
310,1,,,,,,,
311,1,,,,,,X,
312,1,,,,,,,
313,1,Coda,Transformation,,,,,
314,1,,,,,,,
315,1,,Theme a,X,X,,,
316,1,,,,,,,
317,1,,,,X,,,
318,1,,,,,,,
319,1,,,X,X,,,
320,1,,,,,,,
321,1,,,,X,,,
322,1,,,,,,,
323,1,,Theme c,X,X,X,,
324,1,,,,,,,
325,1,,,,,X,,
326,1,,,,,,,
327,1,,,,X,X,,
328,1,,,,,,,
329,1,,,,,X,,
330,1,,,,,,,
331,1,,,X,X,X,,
332,1,,,,,,,
333,1,,,,,X,,
334,1,,,,,,,
335,1,,,,X,X,,
336,1,,,,,,,
337,1,,,,,X,,
338,1,,,,,,,
339,1,,Theme h,X,X,X,,
340,1,,,,,,,
341,1,,,,,X,,
342,1,,,,,,,
343,1,,,,,X,,
344,1,,,,,,,
345,1,,,,X,X,,
346,1,,,,,,,
347,1,,,,,X,,
348,1,,,,,,,
349,1,,,,,,,
350,1,,Theme a,Lead-in,,,,
351,1,,,X,X,,,
352,1,,,,,,,
353,1,,,,X,,,
354,1,,,,,,,
355,1,,,X,X,,,
356,1,,,,,,,
357,1,,,,X,,,
358,1,,,,,,,
359,1,,,X,X,,,
360,1,,,,,,,
361,1,,,,,,,
362,1,,,,,,,
