1,-1,Exposition,First Subject Group,Theme a,Sentence,Presentation,Basic idea,
2,1,,,,,,,
3,1,,,,,,Basic idea,
4,1,,,,,,,
5,1,,,,,Continuation,Fragmentation,
6,1,,,,,,,
7,1,,,,,,Cadence,
8,1,,,,,,,
9,-1,,Transition,Theme a,X,,,
10,1,,,,,,,
11,1,,,,X,X,,
12,1,,,,,,,
13,1,,,,,X,,
14,1,,,,,,,
15,1,,,,X,X,,
16,1,,,,,,,
17,1,,,,,X,,
18,1,,,,,,,
19,1,,,,,,,
20,1,,Second Subject Group,Theme b,Sentence,Presentation,Basic idea,
21,1,,,,,,,
22,1,,,,,,Basic idea,
23,1,,,,,,,
24,1,,,,,,Basic idea,
25,1,,,,,,,
26,1,,,,,Continuation,Fragmentation,X
27,1,,,,,,,
28,1,,,,,,,X
29,1,,,,,,,
30,1,,,,,,,X
31,1,,,,,,,
32,1,,,,,,,
33,1,,,,,,Cadence,X
34,1,,,,,,,
35,1,,,,,,,X
36,1,,,,,,,
37,1,,,,,,Cadence,X
38,1,,,,,,,
39,1,,,,,,,X
40,1,,,,,,,
41,1,,Coda,X,X,,,
42,1,,,,,,,
43,1,,,,X,,,
44,1,,,,,,,
45,1,,,X,,,,
46,1,,,,,,,
47,1,,,,X,,,
48,1,,,,,,,
Repeat: 1-48,,,,,,,,
49,-1,Development,Introduction,Theme a,X,,,
50,1,,,,,,,
51,1,,,,,,,
52,1,,,,,,,
53,1,,,,X,,,
54,1,,,,,,,
55,1,,Body,Theme b,Sentence,Presentation,Basic idea,
56,1,,,,,,,
57,1,,,,,,Basic idea,
58,1,,,,,,,
59,1,,,,,,Basic idea,
60,1,,,,,,,
61,1,,,,,Continuation,Fragmentation,
62,1,,,,,,,
63,1,,,,Sentence,Presentation,Basic idea,
64,1,,,,,,,
65,1,,,,,,Basic idea,
66,1,,,,,,,
67,1,,,,Sentence,Presentation,Basic idea,
68,1,,,,,,,
69,1,,,,,,Basic idea,
70,1,,,,,,,
71,1,,,,,,Basic idea,
72,1,,,,,,,
73,1,,,Linear progression,X,X,,
74,1,,,,,,,
75,1,,,,,X,,
76,1,,,,,,,
77,1,,,,X,X,,
78,1,,,,,,,
79,1,,,,,X,,
80,1,,,,,,,
81,1,,Retransition,X,X,,,
82,1,,,,,,,
83,1,,,,X,,,
84,1,,,,,,,
85,1,,,X,,,,
86,1,,,,,,,
87,1,,,,X,,,
88,1,,,,,,,
89,1,,,X,,,,
90,1,,,,,,,
91,1,,,,X,,,
92,1,,,,,,,
93,1,,,Linear progression,X,X,,
94,1,,,,,,,
95,1,,,,,X,,
96,1,,,,,,,
97,1,,,,X,X,,
98,1,,,,,,,
99,1,,,,,X,,
100,1,,,,,,,
101-108=1-8,,Recapitulation,,,,,,
,,,,,,,,
109,4,,,,,,,
110,1,,,,,,,
111,1,,,X,X,,,
112,1,,,,,,,
113,1,,,,X,,,
114,1,,,,,,,
115,1,,,X,,,,
116,1,,,,,,,
117,1,,,,X,,,
118,1,,,,,,,
119-138=20-39,,,,,,,,
140,1,Coda,X,X,,,,
141,1,,,,,,,
142,1,,,X,,,,
143,1,,,,,,,
144,1,,X,,,,,
145,1,,,,,,,
146,1,,X,X,,,,
147,1,,,,,,,
148,1,,,X,,,,
149,1,,,,,,,
150,1,,X,,,,,
151,1,,,,,,,
152,1,,,,,,,
Repeat: 49-152,,,,,,,,
