82,1,,,,,,,
83,1,,,,,,Contrasting Idea,
84,1,,,,,,,
85,1,,,,,,Contrasting Idea,
86,1,,,,,,,
87,1,,,,,,Contrasting Idea,
88,1,,,,,,,
89,1,,,Theme d,Sentence,Presentation,Basic Idea,
90,1,,,,,,,
91,1,,,,,,Basic Idea,
92,1,,,,,,,
93,1,,,,,Continuation,Fragmentation,
94,1,,,,,,,
95,1,,,,,,,
96,1,,,,,,,
97,1,,,,,,,
98,1,,,,,,,
99,1,,,,,,Cadence,
100,1,,,,,,,
101,1,,,,Sentence,Presentation,Basic Idea,
102,1,,,,,,,
103,1,,,,,,Basic Idea,
104,1,,,,,,,
105,1,,,,,Continuation,Fragmentation,
106,1,,,,,,,
107,1,,,,,,,
108,1,,,,,,,
109,1,,,,,,,
110,1,,,,,,,
111,1,,,,,,Cadence,
112,1,,,,,,,
113,1,,Coda,X,X,X,,
114,1,,,,,,,
115,1,,,,,X,,
116,1,,,,,,,
117,1,,,,X,X,,
118,1,,,,,,,
119,1,,,,,X,,
120,1,,,,,,,
121,1,,,Theme b,Sentence,Presentation,Basic Idea,
122,1,,,,,,,
123,1,,,,,,Basic Idea,
124,1,,,,,,,
125,1,,,,,Continuation,Fragmentation,
126,1,,,,,,,
127,1,,,,,,Fragmentation,
128,1,,,,,,,
129,1,,,,,,Fragmentation,
130,1,,,,,,,
131,1,,,,,,Cadence,
Repeat: 11-131,,,,,,,,
132,1,,,,,,,
133,1,Development,Introduction,Theme a,Sentence,Presentation,Basic Idea,
134,1,,,,,,Basic Idea,
135,1,,,,,Continuation,Fragmentation,
136,1,,,,,,Cadence,
137,1,,Compound Sentence,Theme b,Sentence,Presentation,Basic Idea,Theme b
138,1,,,,,,,
139,1,,,,,,,Theme c
140,1,,,,,,,
141,1,,,,,,,
142,1,,,,,,,
143,1,,,,,,Basic Idea,Theme b
144,1,,,,,,,
145,1,,,,,,,Theme c
146,1,,,,,,,
147,1,,,,,,,
148,1,,,,,,,
149,1,,,,,Continuation,Fragmentation,
150,1,,,,,,,
151,1,,,,,,,
152,1,,,,,,,
153,1,,,,,,Fragmentation,
154,1,,,,,,,
155,1,,,,,,,
156,1,,,,,,,
157,1,,,,,,Fragmentation,
158,1,,,,,,,
159,1,,,,,,Cadence,X
160,1,,,,,,,
161,1,,,,,,,X
162,1,,,,,,,
163,1,,,,,,Cadence,X
164,1,,,,,,,
165,1,,,,,,,X
166,1,,,,,,,
167,1,,Compound Sentence,,,Presentation,Basic Idea,New motiv
168,1,,,,,,,
169,1,,,,,,,
170,1,,,,,,,
171,1,,,,,,,Theme b
172,1,,,,,,,
173,1,,,,,,,
174,1,,,,,,,
175,1,,,,,Presentation,Basic Idea,New motiv
176,1,,,,,,,
177,1,,,,,,,
178,1,,,,,,,
179,1,,,,,,,Theme b
180,1,,,,,,,
181,1,,,,,,,
182,1,,,,,,,
183,1,,,,,Continuation,Fragmentation,X
184,1,,,,,,,
185,1,,,,,,,X
186,1,,,,,,,
187,1,,,,,,Cadence,X
188,1,,,,,,,
189,1,,,,,,,X
190,1,,,,,,,
191,1,,,,,,,X
192,1,,,,,,,
193,1,,,,,,,X
194,1,,,,,,,
195,1,Recapitulation,First Subject,Theme b,Sentence,Presentation,Basic Idea,
196,1,,,,,,,
197,1,,,,,,Basic Idea,
198,1,,,,,,,
199,1,,,,,Continuation,Fragmentation,
200,1,,,,,,,
201,1,,,,,,Cadence,
202,1,,,,,,,
203,1,,,,Sentence,Presentation,Basic Idea,
204,1,,,,,,,
205,1,,,,,,Basic Idea,
206,1,,,,,,,
207,1,,Transition,,,Continuation,Fragmentation,X
208,1,,,,,,,
209,1,,,,,,,X
210,1,,,,,,,
211,1,,,,,,Fragmentation,X
212,1,,,,,,,
213,1,,,,,,,X
214,1,,,,,,,
215,1,,,,,,Fragmentation,X
216,1,,,,,,,
217,1,,,,,,,X
218,1,,,,,,,
219,1,,,,,,Lead-in Extension,
220,1,,,,,,,
221,1,,Second Subject Group,Theme c,Period,Antecedent,Basic Idea,
222,1,,,,,,,
223,1,,,,,,Contrasting Idea,
224,1,,,,,,,
225,1,,,,,Consequent,Basic Idea,
226,1,,,,,,,
227,1,,,,,,Contrasting Idea,
228,1,,,,,,,
229,1,,,,Period,Antecedent,Basic Idea,
230,1,,,,,,,
231,1,,,,,,Contrasting Idea,
232,1,,,,,,,
233,1,,,,,Consequent,Basic Idea,
234,1,,,,,,,
235,1,,,,,,Contrasting Idea,
236,1,,,,,,,
237,1,,,,Post-cadential expansion period,Antecedent,Basic Idea,
238,1,,,,,,,
239,1,,,,,,Contrasting Idea,
240,1,,,,,,,
241,1,,,,,Consequent,Basic Idea,
242,1,,,,,,,
243,1,,,,,,Contrasting Idea,
244,1,,,,,,,
245,1,,,,,,Contrasting Idea,
246,1,,,,,,,
247,1,,,,,,Contrasting Idea,
248,1,,,,,,,
249,1,,,,,,Contrasting Idea,
250,1,,,,,,,
251,1,,,,,,Contrasting Idea,
252,1,,,,,,,
253,1,,,Theme d,Sentence,Presentation,Basic Idea,
254,1,,,,,,,
255,1,,,,,,Basic Idea,
256,1,,,,,,,
257,1,,,,,Continuation,Fragmentation,
258,1,,,,,,,
259,1,,,,,,,
260,1,,,,,,,
261,1,,,,,,,
262,1,,,,,,,
263,1,,,,,,Cadence,
264,1,,,,,,,
265,1,,,,Sentence,Presentation,Basic Idea,
266,1,,,,,,,
267,1,,,,,,Basic Idea,
268,1,,,,,,,
269,1,,,,,Continuation,Fragmentation,
270,1,,,,,,,
271,1,,,,,,,
272,1,,,,,,,
273,1,,,,,,,
274,1,,,,,,,
275,1,,,,,,Cadence,
276,1,,,,,,,
277,1,,Coda,X,X,X,,
278,1,,,,,,,
279,1,,,,,X,,
280,1,,,,,,,
281,1,,,,X,X,,
282,1,,,,,,,
283,1,,,,,X,,
284,1,,,,,,,
285,1,,,Theme b,Sentence,Presentation,Basic Idea,
286,1,,,,,,,
287,1,,,,,,Basic Idea,
288,1,,,,,,,
289,1,,,,,Continuation,Fragmentation,
290,1,,,,,,,
291,1,,,,,,Fragmentation,
292,1,,,,,,,
293,1,,,,,,Fragmentation,
294,1,,,,,,,
295,1,Coda,Theme a,Sentence,Presentation,Basic Idea,,
296,1,,,,,Basic Idea,,
297,1,,,,Continuation,Fragmentation,,
298,1,,,,,Cadence,,
299,1,,Theme b,Sentence,Presentation,Basic Idea,,
300,1,,,,,,,
301,1,,,,,Basic Idea,,
302,1,,,,,,,
303,1,,,,Continuation,Fragmentation,,
304,1,,,,,,,
305,1,,,,,Cadence,X,
306,1,,,,,,,
307,1,,,,,,X,
308,1,,,,,,,
309,1,,,,,,X,
310,1,,,,,,,
