1,1,A,First Subject,Compound Period,Sentence,Basic Idea
2,1,,,,,Basic Idea
3,1,,,,,Fragmentation
4,1,,,,,Cadence
5,1,,,,,Post-Cadential Expansion
6,1,,,,Sentence,Basic Idea
7,1,,,,,Basic Idea
8,1,,,,,Fragmentation
9,4,,,Sentence,Basic Idea,
10,1,,,,,
11,4,,,,Basic Idea,
12,1,,,,,
13,4,,,,Fragmentation,
14,1,,,,Cadence,
15,4,,,,Post-Cadential Expansion,
16,1,,,,,
17,4,,Second Subject,Sentence,Basic Idea,
18,4,,,,Basic Idea,
19,4,,,,Fragmentation,
20,1,,,,Cadence,
21,4,,,Sentence,Basic Idea,
22,4,,,,Basic Idea,
23,1,,,,Fragmentation,
24,1,,,,,
25,1,,,,,
26,4,,,Codetta,,
27,1,,,,,
28,1,,,,,
29,1,,,,,
30,1,B (short dev.),Period,Antecedent,,
31,1,,,,,
32,1,,,,,
33,1,,,,,
34,1,,,Consequent,,
35,1,,,,,
36,1,,,Phrase Expansion,,
37,1,,,Consequent (continued),,
38,1,,,Cadential Expansion,,
39,1,,,,,
40,1,,,,,
41,1,,,,,
42,1,,,,,
43,1,,,,,
44,1,A,First Subject,Compound Period,Sentence,Basic Idea
45,1,,,,,Basic Idea
46,1,,,,,Fragmentation
47,1,,,,,Cadence
48,1,,,,,Post-Cadential Expansion
49,1,,,,Sentence,Basic Idea
50,1,,,,,Basic Idea
51,1,,,,,Fragmentation
52,4,,,Period,Antecedent,
53,1,,,,,
54,4,,,,Consequent,
55,1,,,,,
56,4,,Second Subject,Sentence,Basic Idea,
57,1,,,,Basic Idea,
58,1,,,,Fragmentation,
59,1,,,,Cadence,
60,4,,,Sentence,Basic Idea,
61,1,,,,Basic Idea,
62,1,,,,Fragmentation,
63,1,,,,,
64,1,,,,,
65,1,,Coda,X,,
66,1,,,,,
67,1,,,,,
68,1,,,,,
69,1,,,,,
70,1,,,,,
71,1,,,Period,Antecedent,
72,1,,,,,
73,1,,,,Consequent,
74,1,,,,,
75,4,,,Sentence,Basic Idea,
76,4,,,,Basic Idea,
77,1,,,,Fragmentation,
78,1,,,,,
79,1,,,,,
80,4,,,Period,Antecedent,
81,1,,,,,
82,1,,,,Consequent,
83,1,,,,,
84,1,,,,Cadential Expansion,
85,1,,,,,
86,1,,,,,
87,1,,,,,
