1,-1,Minuet,A,Period,Antecedent
2,,,,,
3,,,,,
4,,,,,
5,-1,,,,Consequence
6,,,,,
7,,,,,
8,,,,,
Repeat: 1-8,,,,,
9,-1,,B,Period,Antecedent
10,,,,,
11,,,,,
12,,,,,
13,-1,,,,Consequence
14,,,,,
15,,,,,
16,,,,,
17-24=1-8,,,,,
25,-1,,Coda,,
,,,X,,
Repeat: 9-30,,,,,
31,-1,Trio,A,X,
35,-1,,,X,
Repeat: 31-38,,,,,
39,-1,,B,X,
43,-1,,,X,
Repeat: 39-46,,,,,
Repeat: 1-30,,Menuet Da Capo,,,
