1,1,Scherzo,Theme a,
2,1,,,
3,1,,,
4,1,,,
5,1,,,
6,1,,,
7,1,,,
8,1,,,
Repeat: 1-8,,,,
,,,,
9,1,,Theme b,
10,1,,,
11,1,,,
12,1,,,
13,1,,,
14,1,,,
15,1,,,
16,1,,,
17,1,,Theme c,X
18,1,,,
19,1,,,
20,1,,,
21,1,,,
22,1,,,
23,1,,,
24,1,,,
25,1,,,X
26,1,,,
27,1,,,
28,1,,,
29,1,,,
30,1,,,
31,1,,,
32,1,,,
33,1,,,X
34,1,,,
35,1,,,
36,1,,,
37,1,,,
38,1,,,
39,1,,,
40,1,,,
41=9,,,,
Repeat: 10-40,,,,
41a,1,Trio,X,
42,1,,,
43,1,,,
44,1,,,
45,1,,,
46,1,,,
47,1,,,
48,1,,,
49,1,,X,
50,1,,,
51,1,,,
52,1,,,
53,1,,,
54,1,,,
55,1,,,
56,1,,,
57,1,,X,
58,1,,,
59,1,,,
60,1,,,
61,1,,,
62,1,,,
63,1,,,
64,1,,,
65,1,,X,
66,1,,,
67,1,,,
68,1,,,
69,1,,,
70,1,,,
71,1,,,
72,1,,,
73,1,,X,
74,1,,,
75,1,,,
76,1,,X,
77,1,,,
78,1,,,
79,1,,,
80,1,,,
81,1,,,
82,1,,,
83,1,,,
84,1,,X,
,,,,
96-103=1-8,,Scherzo reprise,,
104-111=1-8,,,Written out repeat,
,,,,
112=9,,,,
113-143=10-40,,,,
144=112,,,,
Repeat: 113-143,,,,
144a,1,Coda,,
158,,,,
