1,-1,A,Theme a,X,X
5,-1,,,,X
9,-1,,,X,X
13,-1,,,,X
,,,,,
22,-1,B,Theme b,X,X
26,-1,,,,X
31-38=1-8,,,,,
39,-1,Transition,Theme a,,
43,-1,,,,
47,1,C,Theme c,X,
58,1,,,X,
66,1,,,X,
76,1,,,X,
80,1,,,X,
84-91=1-8,,,,,
92-102=15-25,,,,,
103,-1,,,X,
109,-1,,Theme a,X,
122,-1,,,X,
126,-1,,,X,
131,1,,,X,
,,,,,
,,,,,
