1,1,A,Theme a,,
9,1,,Theme b,,
17,1,,Theme a,,
23,1,B,Theme c,,
,,,,,
43-64=1-22,,,,,
65,1,C,Theme b,X,
73,1,,,X,
,,,,,
81-88=73-80,,,,,
125,1,a,Theme a,X,
139-160=1-22,,,,,
161,1,Coda,Theme b,,
169,1,,Theme c,X,
175,1,,,X,
185,1,,,X,
189,1,,,X,
213,1,,,X,
237,1,,,X,X
241,1,,,,X
245,1,,,,X
249,1,,,,X
252,1,,,,X
