1,1,Exposition,First Subject Group,Theme a,Sentence,Presentation,Basic idea,
2,1,,,,,,,
3,1,,,,,,Basic idea,
4,1,,,,,,,
5,1,,,,,Continuation,Fragmentation,
6,1,,,,,,,
7,1,,,,,,Cadence,
8,1,,,,,,,
9,1,,,,,Continuation,Fragmentation,
10,1,,,,,,,
11,1,,,,,,Cadence,
12,1,,,,,,,
13,1,,Transition,Theme a,Sentence,Presentation,Basic idea,
14,1,,,,,,,
15,1,,,,,,Basic idea,
16,1,,,,,,,
17,1,,,,,Continuation,Fragmentation,
18,1,,,,,,,
19,1,,,,,,,
20,1,,,,,,Cadence,
21,1,,,,,,,
22,1,,Second Subject Group,Theme b,Sentence,Presentation,Basic idea,
23,1,,,,,,,
24,1,,,,,,Basic idea,
25,1,,,,,,,
26,1,,,,,Continuation,Fragmentation,
27,1,,,,,,,
28,1,,,,,,Cadence,
29,1,,,,,,,
30,1,,,,,Continuation,Fragmentation,
31,1,,,,,,,
32,1,,,,,,Cadence,
33,1,,,,,,,
34,1,,,Theme c,Sentence,Presentation,Basic idea,
35,1,,,,,,,
36,1,,,,,,Basic idea,
37,1,,,,,,,
38,1,,,,,,Basic idea,
39,1,,,,,,,
40,1,,,,,Continuation,Cadence,
41,1,,,,,,,
42,1,,,,Sentence,Presentation,Basic idea,
43,1,,,,,,,
44,1,,,,,,Basic idea,
45,1,,,,,,,
46,1,,,,,,Basic idea,
47,1,,,,,,,
48,1,,,,,Continuation,,
49,1,,,,,,,
50,1,,Codetta,Theme a,,,,
51,1,,,,,,,
52,1,,,,,,,
53,1,,,,,,,
54,1,,,,X,,,
55,1,,,,,,,
58,1,,,,,,,
Repeat: 2-58,,,,,,,,
59,1,Development,Body,Theme d,A,,,
60,1,,,,,,,
61,1,,,,,,,
62,1,,,,,,,
63,1,,,,,,,
64,1,,,,,,,
65,1,,,,,,,
66,1,,,,,,,
67,1,,,,,,,
68,1,,,,,,,
69,1,,,,A',,,
70,1,,,,,,,
71,1,,,,,,,
72,1,,,,,,,
73,1,,,,,,,
74,1,,,,,,,
75,1,,,,,,,
76,1,,,,,,,
77,1,,,,,,,
78,1,,,,,,,
79,1,,,,B,,,
80,1,,,,,,,
81,1,,,,,,,
82,1,,,,,,,
83,1,,,,B',,,
84,1,,,,,,,
85,1,,,,,,,
86,1,,,,,,,
87,1,,,,A,,,
88,1,,,,,,,
89,1,,,,,,,
90,1,,,,,,,
91,1,,,,,,,
92,1,,,,,,,
93,1,,,,,,,
94,1,,,,,,,
95,1,,,,B,,,
96,1,,,,,,,
97,1,,,,,,,
98,1,,,,,,,
99,1,,,,B',,,
100,1,,,,,,,
101,1,,,,,,,
102,1,,,,,,,
103,1,,,,A,,,
104,1,,,,,,,
105,1,,,,,,,
106,1,,,,,,,
107,1,,,,,,,
108,1,,,,,,,
109,1,,Retransition,Theme a,X,X,,
110,1,,,,,,,
111,1,,,,,,,
112,1,,,,,,,
113,1,,,,,X,,
114,1,,,,,,,
115,1,,,,,,,
116,1,,,,,,,
117,1,,,,,X,X,
118,1,,,,,,,
119,1,,,,,,,
120,1,,,,,,,
121,1,,,,,,X,X
122,1,,,,,,,
123,1,,,,,,,
124,1,,,,,,,
125,1,,,,,,,X
126,1,,,,,,,
127,1,,,,X,X,,
128,1,,,,,,,
129,1,,,,,,,
130,1,,,,,,,
131,1,,,,,X,X,
132,1,,,,,,,
133,1,,,,,,,
134,1,,,,,,,
135,1,,,,,,X,
136,1,,,,,,,
137,1,,,,,,,
138,1,Recapitulation,First Subject Group,Theme a,Sentence,Presentation,Basic idea,
139,1,,,,,,,
140,1,,,,,,Basic idea,
141,1,,,,,,,
142,1,,,,,Continuation,Fragmentation,
143,1,,,,,,,
144,1,,,,,,Cadence,
145,1,,,,,,,
146,1,,,,,Continuation,Fragmentation,
147,1,,,,,,,
148,1,,,,,,,
149,1,,,,,,,
150,1,,,,,,Cadence,
151,1,,,,,,,
152,1,,Transition,Theme a,Sentence,Presentation,Basic idea,
153,1,,,,,,,
154,1,,,,,,Basic idea,
155,1,,,,,,,
156,1,,,,,Continuation,Fragmentation,
157,1,,,,,,,
158,1,,,,,,,
159,1,,,,,,Cadence,
160,1,,,,,,,
161,1,,Second Subject Group,Theme b,Sentence,Presentation,Basic idea,
162,1,,,,,,,
163,1,,,,,,Basic idea,
164,1,,,,,,,
165,1,,,,,Continuation,Fragmentation,
166,1,,,,,,,
167,1,,,,,,Cadence,
168,1,,,,,,,
169,1,,,,,Continuation,Fragmentation,
170,1,,,,,,,
171,1,,,,,,Cadence,
172,1,,,,,,,
173,1,,,Theme c,Sentence,Presentation,Basic idea,
174,1,,,,,,,
175,1,,,,,,Basic idea,
176,1,,,,,,,
177,1,,,,,,Basic idea,
178,1,,,,,,,
179,1,,,,,Continuation,Cadence,
180,1,,,,,,,
181,1,,,,Sentence,Presentation,Basic idea,
182,1,,,,,,,
183,1,,,,,,Basic idea,
184,1,,,,,,,
185,1,,,,,,Basic idea,
186,1,,,,,,,
187,1,,,,,Continuation,,
188,1,,,,,,,
189,1,,Codetta,Theme a,X,X,,
190,1,,,,,,,
191,1,,,,,X,,
192,1,,,,,,,
193,1,,,,X,X,,
194,1,,,,,,,
195,1,,,,,X,,
196,1,,,,,,,
197,1,,,,,,,
198,,,,,,,,
199,,,,,,,,
