1,-0.25,Exposition,First Subject Group,Theme a,,
2,,,,,,
3,,,,,,
4,,,,,,
5,-1,,,Theme b,X,
6,,,,,,
7,,,,,,
8,,,,,,
9,-1,,,,X,
10,,,,,,
11,,,,,,
12,,,,,,
13,,,,,,
13,,,,,,
14,,,,,,
15,,,,,,
15,,,,,,
16,,,,,,
17,1,,Transition,Theme c,X,
19,1,,,,X,
21,1,,,,X,
23,1,,,,X,
,,,,,,
35,-0.25,,,Theme a,,
,,,,,,
39,-0.25,,,Theme d,X,
40,,,,,,
41,1,,,,X,
42,,,,,,
43,,,,,,
44,,,,,,
45,,,,,,
45,0.5,,,Theme b,X,
46,,,,,,
47,,,,,,
47,-0.5,,,,X,
48,,,,,,
49,,,,,,
50,,,,,,
51,,,,,,
51,1,,,,X,
52,,,,,,
53,,,,,,
54,,,,,,
55,,,,,,
55,1,,,,X,
56,,,,,,
57,,,,,,
58,,,,,,
59,,,,,,
59,1,,,,X,
60,,,,,,
61,,,,,,
62,,,,,,
63,-0.5,,Second Subject Group,Theme e,X,
64,,,,,,
64,,,,,,
65,,,,,,
66,,,,,,
66,,,,,,
67,-0.5,,,,X,
68,,,,,,
69,,,,,,
70,1,,,,X,
71,,,,,,
72,1,,,,X,
73,,,,,,
73,,,,,,
74,,,,,,
75,1,,,Theme f,X,X
76,,,,,,
77,1,,,,,X
78,,,,,,
79,1,,,,,X
80,,,,,,
81,1,,,,X,X
82,,,,,,
83,1,,,,,X
84,,,,,,
85,1,,,,,X
86,,,,,,
87,1,,,,,
88,,,,,,
89,1,,,,,
90,,,,,,
91,1.5,,,Theme e,X,
92,,,,,,
93,1.5,,,,X,
94,,,,,,
95,,,,,,
96,1,,,Theme g,X,
97,,,,,,
98,,,,,,
99,,,,,,
100,1,,Codetta,Theme g,X,
101,,,,,,
102,,,,,,
103,,,,,,
104,,,,,,
105,,,,,,
106,1,,,,X,
107,,,,,,
108,,,,,,
109,,,,,,
110,,,,,,
111,,,,,,
112,1,,,Theme h,X,
113,,,,,,
114,,,,,,
115,,,,,,
116,,,,,,
117,,,,,,
118,,,,,,
119,,,,,,
Repeat: 1-119,,,,,,
120a,1,,,,X,
121a,,,,,,
122a,,,,,,
123a,,,,,,
124a,,Development,Introduction,Theme h,X,
125,,,,,,
126,1,,,,X,
127,,,,,,
128,1,,,,X,
129,,,,,,
130,1,,,,X,
131,,,,,,
132,1,,,,X,
133,,,,,,
134,-0.25,,,Theme a,,
135,,,,,,
136,,,,,,
137,,,,,,
,,,,,,
138,-0.25,,Body (Fugato),Theme a,X,
,,,,,,
147,-0.25,,,,X,
,,,,,,
156,1,,,,X,
,,,,,,
167,,,,,X,
,,,,,,
177,-0.25,,,,X,
178,,,,,,
179,,,,,,
180,,,,,,
181,1,,,,X,
182,,,,,,
183,,,,,,
184,,,,,,
185,1,,,,X,
186,,,,,,
187,,,,,,
188,,,,,,
189,1,,,,X,
190,,,,,,
191,,,,,,
192,,,,,,
193,1,,,,X,
194,,,,,,
195,,,,,,
196,,,,,,
197,,,,,,
197,1.75,,,Theme e,,
198,,,,,,
199,,,,,,
200,,,,,,
201,1,,Codetta,Theme g,X,
202,,,,,,
203,,,,,,
204,,,,,,
205,,,,,,
206,,,,,,
207,1.5,,,,,
208,,,,,,
209,1,,,,,
210,,,,,,
,,,,,,
211,1,,,,,
212,2.75,,,,,
213,-0.25,,Re-transition,Theme a,,
,,,,,,
227-234=1-8,,,Recapitulation,,,
235,-0.5,,,X,,
237,2.5,,,X,,
239,2.5,,,X,,
241-266=11-34,,,,,,
267,,,,,,
268,,,,,,
269,,,,,,
270,,,,,,
271,,,,,,
272,,,,,,
273,,,,,,
274,,,,,,
275,,,,,,
276,,,,,,
277-294=45-62,,,,,,
295-351=63-119,,,,,,
352,1,,X,X,,
353,1,,,X,,
355,1,,,X,,
357,1,,,X,,
359,1,,,X,,
362,1,Coda,X,X,,
367,1,,,X,,
373,1,,,X,,
,,,,,,
377,-0.25,,Theme a,X,X,
,,,,,X,
386,-0.5,,,X,X,
390,1,,,,X,
394,1,,,,X,
405,,,,,,
