1,1,March,A,Theme a,X
2,1,,,,
3,1,,,,
4,1,,,,
5,1,,,,
6,1,,,,
7,1,,,,
8,1,,,,
Repeat: 1-8,,,,,
,,,,,
9,1,,,,X
10,1,,,,
11,1,,,,
12,1,,B,Theme b,
13,1,,,,
14,1,,,,
15,1,,,,
16,1,,,,
17,1,,,,
18,1,,,,
19,1,,,Sequences,X
20,1,,,,
21,1,,,,
22,1,,,,
23,1,,,,
24,1,,,,
25,1,,,,
26,1,,,,
27,1,,,,
28,1,,,,
29,1,,,,
30,1,,,,X
31,1,,,,
32,1,,,,
33,1,,,,
34,1,,,,
35,1,,,,
36,1,,,Dominant preparation,X
37,1,,,,
38,1,,,,
39,1,,,,
40,1,,,,
41,1,,,,
42,1,,,,
43,1,,,,
44,1,,C,X,
45,1,,,,
46,1,,,,
47,1,,,X,
48,1,,,,
50,1,,,X,
51,1,,,,
52,1,,,,
53,1,,,,
54,1,,,,
Repeat: 12-54,,,,,
,,,,,
55,1,Trio,A,,
56,1,,,,
57,1,,,,
58,1,,,,
59,1,,,,
60,1,,,,
61,1,,,,
62,1,,,,
63,1,,,,
64,1,,,,
Repeat: 55-64,,,,,
,,,,,
65,1,,B,,
66,1,,,,
67,1,,,,
68,1,,,,
69,1,,,,
70,1,,,,
71,1,,,,
72,1,,,,
73,1,,,,
74,1,,,,
75,1,,,,
76-83=57-64,,,,,
,,,,,
84,1,,X,,
85,1,,,,
86,1,,,,
87,1,,,,
88,1,,,,
89,1,,,,
90,1,,,,
91,1,,,,
92,1,,,,
93,1,,,,
94,1,,,,
,,,,,
Repeat: 1-54,,March da capo,,,
