1,1,A,Theme a,X,X
2,1,,,,
3,1,,,,X
4,1,,,,
5,1,,,,X
6,1,,,,
7,1,,,,
8,1,,,,
9,1,,,X,X
10,1,,,,
11,1,,,,X
12,1,,,,
13,1,,,,X
14,1,,,,
15,1,,,,
16,1,,,,
17,2,,Theme b,X,
18,1,,,,
19,1,,,,
20,1,,,,
21,2,,,X,
22,1,,,,
23,1,,,Dominant pedal,
24,1,,,,
25,1,,,,
26,1,,,,
27,1,,Theme a,X,X
28,1,,,,
29,1,,,,X
30,1,,,,
31,1,,,,X
32,1,,,,
33,1,,,,
34,1,,,,
35,1,B,Theme c,X,
36,1,,,,
37,1,,,X,
38,1,,,,
39,1,,,X,
40,1,,,,
41,1,,Theme d,X,
42,1,,,,
43,1,,,X,
44,1,,,,
45,1,,,X,
46,1,,,,
47,1,,,X,
48,1,,,,
49,1,,,X,
50,1,,,,
51,1,,,X,
52,1,,,,
53,1,,Dominant pedal,X,
54,1,,,,
55,1,,,,
56,1,,,,
57,1,,,X,
58,1,,,,
59,1,,,,
60,1,,,,
61,1,,,X,
62,1,,,,
63,1,,,,
64,1,,,,
65-98=1-34,,,,,
,,,,,
99,1,Coda,X,X,
100,1,,,,
101,1,,,,
102,1,,,,
103,1,,,X,
104,1,,,,
105,1,,,,
106,1,,,,
107,1,,,,
108,1,,Theme a,X,X
109,1,,,,
110,1,,,,X
111,1,,,,
112,1,,,,X
113,1,,,,
114,1,,,X,X
115,1,,,,
116,1,,,,X
117,1,,,,
118,1,,,,X
119,1,,,,
