1,-1.5,Scherzo,A,X
5,-1.5,,,X
9,-1.5,,,X
Repeat: 1-16,,,,
17,-1.5,,B,X
21,-1.5,,,X
25,-1.5,,,X
,,,,
29,-1.5,,,X
37,-1.5,,,X
40,-1.5,,A,X
44,-1.5,,,X
48,-1.5,,,X
56,-1.5,,,X
,,,,
Repeat: 17-64,,,,
65,1,Trio,A,X
69,1,,,X
Repeat: 65-72,,,,
73,-1,,,X
77,1,,,X
81,1,,,X
85,1,,,X
89,-1,,,X
93,1,,,X
,,,,
Repeat: 1-64,,Scherzo Da Capo,,
106,-1,Coda,,
110,1,,X,X
118,1,,,X
125,1,,X,X
127,1,,,X
