1,1,Menuetto,A,Sentence,Presentation,Basic idea,X
2,1,,,,,,
3,1,,,,,,X
4,1,,,,,,
5,1,,,,,Basic idea,X
6,1,,,,,,
7,1,,,,,,X
8,1,,,,,,
9,1,,,,Continuation,Fragmentation,
10,1,,,,,,
11,1,,,,,Cadence,
12,1,,,,,,
13,1,,,,,,X
14,1,,,,,,
15,1,,,,,,
Repeat: 1-15,,,,,,,
16,1,,B,Sentence,Presentation,Basic idea,
17,1,,,,,,
18,1,,,,,,
19,1,,,,,Basic Idea,
20,1,,,,,,
21,1,,,,Continuation,Cadence,
22,1,,,,,,X
23,1,,,,,,
24,1,,,,,,X
25,1,,,,,,
26,1,,,Retransition,,,
27,1,,,,,,
28,1,,,,,,
29,1,,,,,,
30,1,,A',Sentence,Presentation,Basic idea,
31,1,,,,,,
32,1,,,,,,
33,1,,,,,,
34,1,,,,,,
35,1,,,,,,
36,1,,,,,Cadence,
37,1,,,,,,
38,1,,,,,,X
39,1,,,,,,
40,1,,,,,,
41,1,,,,,,X
42,1,,,,,,
Repeat: 16-42,,,,,,,
43,1,Trio,A,Sentence,Presentation,Basic idea,
44,1,,,,,,
45,1,,,,,,
46,1,,,,,,
47,1,,,,,,
48,1,,,,,Basic idea,
49,1,,,,,,
50,1,,,,Continuation,Fragmentation,
51,1,,,,,,
52,1,,,,,Cadence,
53,1,,,,,,
Repeat: 43-53,,,,,,,
54,1,,B,Sentence,Presentation,Basic idea,
55,1,,,,,,
56,1,,,,,,
57,1,,,,,,
58,1,,,,,,
59,1,,,,,Basic idea,
60,1,,,,,,
61,1,,,,Continuation,Fragmentation,
62,1,,,,,,
63,1,,,,,,X
64,1,,,,,,
65,1,,,,,,X
66,1,,,,,,
67,1,,,,,Cadence,
68,1,,,,,,
69,1,,,,,,
70,1,,A',X,,,
71,1,,,,,,
72,1,,,,,,
73,1,,,,,,
74,1,,,X,,,
75,1,,,,,,
76,1,,,,,,
77,1,,,,,,
Repeat: 54-77,,,,,,,
