1,1,Introduction,Theme a,,,
2,,,,,,
3,,,,,,
4,,,,,,
5,-1,Exposition,First Subject Group,Theme b,X,
6,,,,,,
7,,,,,,
8,,,,,,
9,-1,,,,X,
10,,,,,,
11,,,,,,
12,1,,,,X,X
13,,,,,,
14,1,,,,,X
15,,,,,,
16,1,,Transition,Theme c,X,
17,,,,,,
18,1,,,,X,
19,,,,,,
20,1,,,,X,
21,,,,,,
22,1,,,,X,
23,,,,,,
24,,,,,,
25,,,,,,
26,,,,,,
27,,,,,,
28,3,,Second Subject Group,Theme d,X,
29,,,,,,
30,3,,,,X,
31,,,,,,
32,,,,,,
33,,,,,,
34,,,,,,
35,,,,,,
36,3,,,,X,
37,,,,,,
38,,,,,,
Repeat: 6-38,,,,,,
39,-1,Development,Theme b,X,,
40,,,,,,
41,,,,,,
42,1,,,X,,
43,,,,,,
44,1,,,X,,
45,,,,,,
46,,,,,,
47,,,,,,
48,,,,,,
49,,,,,,
50,,,,,,
51,,,,,,
52,,,,,,
53,,,,,,
54,,,,,,
55,,,,,,
56,,,,,,
57-62=5-10,,Recapitulation,,,,
,,,,,,
63,,,,,,
64,,,,,,
65,,,,,,
66,1,,,,X,X
67,,,,,,
68,1,,,,,X
69,,,,,,
70,1,,,,,X
71,,,,,,
72,1,,,,,X
73,,,,,,
74,,,,,,
75-86=16-27,,,,,,
87-97=28-38,,,,,,
,,,,,,
98,,,,,,
99,-1,,,X,,
100,,,,,,
101,,,,,,
102,1,,,X,,
103,,,,,,
104,,,,,,
105,1,,,X,,
Repeat: 39-105,,,,,,
