1,1,Exposition,First subject,Theme a,X,,
2,1,,,,,,
3,1,,,,,,
4,1,,,,,,
5,1,,,X,X,,
6,1,,,,,,
7,1,,,,X,,
8,1,,,,,,
9,1,,,,Cadence,,
10,1,,,,,,
11,1,,,,,X,
12,1,,,,,,
13,1,,Transition,Theme a,X,X,
14,1,,,,,,
15,1,,,,,,
16,1,,,,,,
17,1,,,,,X,
18,1,,,,,,
19,1,,,,,X,
20,1,,,,,,
21,1,,,,,Cadence,
22,3,,Second Subject,Theme b,Period,Antecedent,
23,1,,,,,,
24,1,,,,,,
25,1,,,,,,
26,3,,,,,Consequent,
27,1,,,,,,
28,1,,,,,,
29,1,,,,,,
30,3,,,,Period,Antecedent,
31,1,,,,,,
32,1,,,,,,
33,1,,,,,,
34,3,,,,,Consequent,
35,1,,,,,,
36,1,,,,,,
37,1,,,,,,
38,3,,,Theme c,Period,Antecedent,Basic idea
39,1,,,,,,
40,1,,,,,,
41,1,,,,,,Contrasting idea
42,4,,,,,Consequent,Basic idea
43,1,,,,,,
44,1,,,,,,
45,1,,,,,,Contrasting idea
46,2,,,,,Cadential expansion,
47,1,,,,,,
48,1,,,,,,
49,1,,,,,,
50,2,,,,Sentence,Presentation,Basic Idea
51,1,,,,,,
52,1,,,,,,Basic Idea
53,1,,,,,,
54,1,,,,,Continuation,Fragmentation
55,1,,,,,,
56,1,,,,,,Cadence
57,1,,Codetta,Theme a,X,,
58,1,,,,,,
59,1,,,,,,
60,1,,,,,,
61=1,,,,,,,
Repeat: 2-60,,,,,,,
61a,1,Development,Introduction,Theme a,X,,
62,1,,,,,,
63,1,,,,,,
64,1,,,,,,
65,1,,Body,Theme d,X,X,
66,1,,,,,,
67,4,,,,,X,
68,1,,,,,,
69,4,,,,,X,
70,1,,,,,,
71,4,,,,,X,
72,1,,,,,,
73,1,,,,,,
74,1,,,,,Cadence,
75,4,,,X,X,,
76,1,,,,,,
77,4,,,,X,,
78,1,,,,,,
79,1,,,Transition,,,
80,1,,,,,,
81,1,,Retransition,Theme a,X,X,
82,1,,,,,,
83,1,,,,,,
84,1,,,,,,
85,1,,,,,X,
86,1,,,,,,
87,1,,,,,,
88,1,,,,,,
89,1,,,,,,
90,1,,,,,,
91,1,Recapitulation,First subject,Theme a,X,,
92,1,,,,,,
93,1,,,,,,
94,1,,,,,,
95,1,,,,Transition,,
96,1,,,,,,
97,1,,,,X,X,
98,1,,,,,,
99,1,,,,,X,
100,1,,,,,,
101,1,,,,,X,
102,1,,,,,,
103,1,,Transition,Theme a,Period,Antecedent,
104,1,,,,,,
105,1,,,,,Consequent,
106,1,,,,,,
107,1,,,,Period,Antecedent,
108,1,,,,,,
109,1,,,,,Consequent,
110,1,,,,,,
111,1,,,,,Cadential expansion,
112,1,,,,,,
113,2,,Second subject,Theme b,Period,Antecedent ,
114,1,,,,,,
115,1,,,,,,
116,1,,,,,,
117,2,,,,,Consequent,
118,1,,,,,,
119,1,,,,,,
120,1,,,,,,
121,1,,,,Period,Antecedent,
122,1,,,,,,
123,1,,,,,,
124,1,,,,,,
125,2,,,,,Consequent,
126,1,,,,,,
127,1,,,,,,
128,1,,,,,,
129,4,,,Theme c,Period,Antecedent,Basic idea
130,1,,,,,,
131,4,,,,,,Contrasting idea
132,1,,,,,,
133,4,,,,,Consequent,Basic idea
134,1,,,,,,
135,4,,,,,,Contrasting idea
136,1,,,,,,
137,1,,,,,Cadential expansion,
138,1,,,,,,
139,1,,,,,,
140,1,,,,,,
141,2,,,,Sentence,Presentation,Basic idea
142,1,,,,,,
143,1,,,,,,Basic idea
144,1,,,,,,
145,1,,,,,Continuation,Fragmentation
146,1,,,,,,
147,1,,,,,,Cadence
148,1,Coda,Theme a,X,X,,
149,1,,,,,,
150,1,,,,,,
151,1,,,,,,
152,1,,,,X,,
153,1,,,,,,
154,1,,,,,,
155,1,,,Sentence ,Presentation,Basic idea,
156,1,,,,,,
157,1,,,,,Basic idea,
158,1,,,,,,
159,1,,,,Continuation,Fragmentation,
160,1,,,,,,
161,1,,,,,Cadence,
162,1,,,,,,
