1,1,A,Theme a,Sentence,Presentation,Basic Idea
2,1,,,,,
3,1,,,,,Basic Idea
4,1,,,,,
5,1,,,,Continuation,Fragmentation 
6,1,,,,,
7,1,,,,,Cadence
8,1,,,,,
9,1,,Theme b,Sentence,Presentation,Basic Idea
10,1,,,,,
11,1,,,,,Basic Idea
12,1,,,,,
13,1,,,,Continuation,Fragmentation 
14,1,,,,,Cadence
15,1,,Theme a,X,,
16,1,,,,,
17,1,,,X,,
18,1,,,,,
19,1,,,X,,
20,1,,,,,
21,1,,,,,
22,1,,,,,
23,1,,,,,
24,1,,,,,
25,1,B,Theme c,X,,
26,1,,,,,
27,1,,,,,
28,1,,,,,
29,1,,,X,,
30,1,,,,,
31,1,,,,,
32,1,,,,,
33,1,,,X,,
34,1,,,,,
35,1,,,,,
36,1,,,,,
37,1,,X,X,,
38,1,,,,,
39,1,,,X,,
40,1,,,,,
41,1,,,,,
42,1,,Theme a,X,,
43,1,,,,,
44,1,,,X,,
45,1,,,,,
46,1,,,X,,
47,1,,,,,
48,1,,,X,,
49,1,,,,,
50,1,,,,,
51,1,A,Theme a,Sentence,Presentation,Basic Idea
52,1,,,,,
53,1,,,,,Basic Idea
54,1,,,,,
55,1,,,,Continuation,Fragmentation 
56,1,,,,,
57,1,,,,,Cadence
58,1,,,,,
59,1,,Theme b,Sentence,Presentation,Basic Idea
60,1,,,,,
61,1,,,,,Basic Idea
62,1,,,,,
63,1,,,,Continuation,Fragmentation 
64,1,,,,,Cadence
65,1,,Theme a,X,,
66,1,,,,,
67,1,,,X,,
68,1,,,,,
69,1,,,X,,
70,1,,,,,
71,1,,,,,
72,1,,,,,
73,1,,,,,
74,1,Coda,Theme c,,,
75,1,,,,,
76,1,,,,,
77,1,,,,,
78,1,,,,,
79,1,,Theme a,X,X,
80,1,,,,,
81,1,,,,X,
82,1,,,,,
83,1,,,X,X,
84,1,,,,,
85,1,,,,X,
86,1,,,,,
87,1,,,X,X,
88,1,,,,,
89,1,,,,X,
90,1,,,,,
