1,1,Scherzo,A,Period,Antecedent,X,X
2,1,,,,,,
3,1,,,,,,X
4,1,,,,,,
5,1,,,,,X,X
6,1,,,,,,
7,1,,,,,,X
8,1,,,,,,
9,1,,,,Consequent,X,X
10,1,,,,,,
11,1,,,,,,X
12,1,,,,,,
13,1,,,,,X,X
14,1,,,,,,
15,1,,,,,,X
16,1,,,,,,
17,1,,,,,X,X
18,1,,,,,,
19,1,,,,,,X
20,1,,,,,,
21,1,,,,,,X
22,1,,,,,,
23,1,,,,,,X
24,1,,,,,,
Repeat: 1-24,,,,,,,
25,1,,B,X,X,,
26,1,,,,,,
27,1,,,,X,,
28,1,,,,,,
29,1,,,,X,,
30,1,,,,,,
31,1,,,X,X,,
32,1,,,,,,
33,1,,,,X,,
34,1,,,,,,
35,1,,,,X,,
36,1,,,,,,
37,1,,,,X,,
38,1,,,,,,
39,1,,,,X,,
40,1,,,,,,
41,1,,,,X,,
42,1,,,,,,
43,1,,A,Period,Antecedent,X,X
44,1,,,,,,
45,1,,,,,,X
46,1,,,,,,
47,1,,,,,X,X
48,1,,,,,,
49,1,,,,,,X
50,1,,,,,,
51,1,,,,Consequent,X,X
52,1,,,,,,
53,1,,,,,,X
54,1,,,,,,
55,1,,,,,X,X
56,1,,,,,,
57,1,,,,,,X
58,1,,,X,X,X,
59,1,,,,,,
60,1,,,,,X,
61,1,,,,,,
62,1,,,,X,X,
63,1,,,,,,
64,1,,,,,X,
65,1,,,,,,
66,1,,,,X,X,
67,1,,,,,,
68,1,,,,,X,
69,1,,,,,,
70,1,,,X,X,,
71,1,,,,,,
72,1,,,,X,X,
73,1,,,,,,
74,1,,,,,X,
75,1,,,,,,
76,1,,,,X,X,
77,1,,,,,,
78,1,,,,,X,
79,1,,,,,,
80,1,,,,X,X,
81,1,,,,,,
82,1,,,,,X,
83,1,,,,,,
84,1,,,,,,
85,1,,,,,,
86,1,,Coda,X,X,,
87,1,,,,,,
88,1,,,,X,,
89,1,,,,,,
90,1,,,X,X,,
91,1,,,,,,
92,1,,,,X,,
93,1,,,,,,
94,1,,,X,X,,
95,1,,,,,,
Repeat: 25-95,,,,,,,
96,1,Trio ('Minore'),A,X,X,X,
97,1,,,,,,
98,1,,,,,X,
99,1,,,,,,
100,1,,,,X,X,
101,1,,,,,,
102,1,,,,,X,
103,1,,,,,,
104,1,,,X,X,X,
105,1,,,,,,
106,1,,,,,X,
107,1,,,,,,
108,1,,,,X,X,
109,1,,,,,,
110,1,,,,,X,
111,1,,,,,,
Repeat: 96-111,,,,,,,
112,1,,B,X,X,X,
113,1,,,,,,
114,1,,,,,X,
115,1,,,,,,
116,1,,,,X,X,
117,1,,,,,,
118,1,,,,,X,
119,1,,,,,,
120,1,,,,X,X,
121,1,,,,,,
122,1,,,,,X,
123,1,,,,,,
124,1,,A,X,X,X,
125,1,,,,,,
126,1,,,,,X,
127,1,,,,,,
128,1,,,,X,X,
129,1,,,,,,
130,1,,,,,X,
131,1,,,,,,
132,2,,,,X,X,
133,1,,,,,,
134,1,,,,,X,
135,1,,,,,,
136,1,,,X,X,X,
137,1,,,,,,
138,1,,Codetta,X,,,
139,1,,,,,,
140,1,,,X,X,X,
141,1,,,,,,
142,1,,,,,X,
143,1,,,,,,
144,1,,,,X,X,
145,1,,,,,,
146,1,,,,,X,
147,1,,,,,,
148,1,,,,X,X,
149,1,,,,,,
150,1,,,,,,
151,,D.C. Allegro,,,,,
