1,1,A,Theme a,Period,Antecedent,
2,1,,,,,
3,1,,,,Consequent,
4,1,,,,,
Repeat: 1-4,,,,,,
5,1,,,Period,Antecedent,
6,1,,,,,
7,1,,,,Consequent,
8,1,,,,,
Repeat: 5-8,,,,,,
9,1,,,Period,Antecedent,
10,1,,,,,
11,1,,,,Consequent,
12,1,,,,,
Repeat: 9-12,,,,,,
13,1,,Theme a',Period,Antecedent,
14,1,,,,,
15,1,,,,Consequent,
16,1,,,,,
17,1,,,Period,Antecedent,
18,1,,,,,
19,1,,,,Consequent,
20,1,,,,,
21,1,,Theme a,Period,Antecedent,
22,1,,,,,
23,1,,,,Consequent,
24,1,,,,,
25,1,,,Period,Antecedent,
26,1,,,,,
27,1,,,,Consequent,
28,1,,,,,
29,1,,,Period,Antecedent,
30,2,,,,,
31,1,,,,Consequent,
32,1,,,,,
33,1,,,Period,Antecedent,
34,1,,,,,
35,1,,,,Consequent,
36,1,,,,,
37,1,B,Theme b,Sentence,Presentation,Basic idea
38,1,,,,,
39,1,,,,,Basic idea
40,1,,,,,
41,1,,,,Continuation,Fragmentation
42,1,,,,,
43,1,,,,,Cadence
44,1,,,,,
Repeat: 37-44,,,,,,
45,1,,,Sentence,Presentation,Basic idea
46,1,,,,,Basic idea
47,1,,,,,Basic idea
48,1,,,,Continuation,Fragmentation
49,1,,,,,Cadence
50,1,,,,,
51,1,,,,,
52,1,,,,,
53,1,,,Sentence,Presentation,Basic idea
54,1,,,,,Basic idea
55,1,,,,,Basic idea
56,1,,,,Continuation,Fragmentation
57,1,,,,,Cadence
58,1,,,,,
59,1,,,,,
60,1,,,,,
61,1,,,,,
62,1,,,,,
63,1,A,Theme a,Period,Antecedent,
64,1,,,,,
65,1,,,,Consequent,
66,1,,,,,
67,1,,,Period,Antecedent,
68,1,,,,,
69,1,,,,Consequent,
70,1,,,,,
71,1,,,Period,Antecedent,
72,1,,,,,
73,1,,,,Consequent,
74,1,,,,,
75,1,,,Period,Antecedent,
76,1,,,,,
77,1,,,,Consequent,
78,1,,,,,
79,1,Coda,X,,,
80,1,,,,,
81,1,,,,,
82,1,,X,,,
83,1,,,,,
84,1,,X,,,
85,1,,,,,
86,1,,X,,,
